invoice_id,msme_id,invoice_amount,buyer_type,buyer_industry,invoice_date,due_date,payment_term_days,historical_payment_delay_days,seller_credit_score,invoice_frequency,payment_status,risk_label,risk_score,msme_credit_score,msme_credit_label,msme_industry
INV0000523,MSME000257,3147722.03,Large Corporate,Healthcare,2025-12-21 17:27:56.061330,2026-02-19 17:27:56.061330,60,15,80.85,1,Paid_Late,Low,33.87,80.85,Approve,Food & Beverage
INV0000524,MSME002644,1769757.83,SME,Retail,2025-11-24 17:27:56.061330,2025-12-24 17:27:56.061330,30,52,46.94,1,Defaulted,Medium,63.84,46.94,Review,Textile
INV0000525,MSME001616,2145093.79,SME,Manufacturing,2025-11-20 17:27:56.061330,2025-12-20 17:27:56.061330,30,49,77.11,1,Paid_Late,Medium,59.36,77.11,Approve,Services
INV0000526,MSME003245,325291.59,Large Corporate,Retail,2026-02-13 17:27:56.061330,2026-05-14 17:27:56.061330,90,36,44.0,1,Defaulted,Medium,35.24,44.0,Reject,Textile
INV0000527,MSME004684,41438.97,SME,Real Estate,2025-11-14 17:27:56.061330,2025-12-14 17:27:56.061330,30,61,86.52,1,Paid_Late,Medium,35.76,86.52,Approve,Textile
INV0000528,MSME000304,1859477.01,Retail,Healthcare,2025-12-25 17:27:56.061330,2026-01-24 17:27:56.061330,30,58,79.02,1,Paid_Late,Medium,47.85,79.02,Approve,Manufacturing
INV0000529,MSME004958,3412041.19,Retail,Retail,2026-02-08 17:27:56.061330,2026-03-10 17:27:56.061330,30,41,67.22,1,Paid_OnTime,Medium,57.56,67.22,Review,Textile
INV0000530,MSME002455,99802.25,SME,Automotive,2026-01-08 17:27:56.061330,2026-03-09 17:27:56.061330,60,72,79.75,1,Paid_Late,Medium,44.67,79.75,Approve,Textile
INV0000531,MSME004047,87659.16,Retail,IT Services,2026-01-15 17:27:56.061330,2026-03-16 17:27:56.061330,60,58,97.01,1,Paid_Late,Medium,49.03,97.01,Approve,Services
INV0000532,MSME004986,545905.61,Retail,Automotive,2025-12-14 17:27:56.061330,2026-02-12 17:27:56.061330,60,49,68.72,2,Paid_OnTime,Medium,45.07,68.72,Review,Services
INV0000533,MSME001369,4711490.31,Large Corporate,Manufacturing,2026-01-20 17:27:56.061330,2026-04-20 17:27:56.061330,90,28,45.56,3,Paid_Late,Medium,54.45,45.56,Review,Manufacturing
INV0000534,MSME000576,3916628.56,Large Corporate,Real Estate,2026-03-21 17:27:56.061330,2026-04-20 17:27:56.061330,30,42,51.63,1,Paid_Late,Medium,40.33,51.63,Review,Services
INV0000535,MSME001135,1344356.98,Government,Automotive,2026-02-09 17:27:56.061330,2026-05-10 17:27:56.061330,90,71,70.64,1,Paid_OnTime,Medium,44.5,70.64,Approve,Food & Beverage
INV0000536,MSME002745,522596.29,Large Corporate,Real Estate,2025-12-29 17:27:56.061330,2026-01-28 17:27:56.061330,30,18,56.99,1,Paid_OnTime,Low,31.96,56.99,Review,Manufacturing
INV0000537,MSME000868,495688.84,Large Corporate,IT Services,2026-01-07 17:27:56.061330,2026-02-06 17:27:56.061330,30,25,72.6,2,Paid_OnTime,Low,20.11,72.6,Approve,Textile
INV0000538,MSME004508,1732358.34,Retail,Manufacturing,2025-11-28 17:27:56.061330,2026-01-27 17:27:56.061330,60,49,76.08,2,Defaulted,Medium,54.28,76.08,Approve,Services
INV0000539,MSME004625,726438.91,Government,Manufacturing,2026-02-08 17:27:56.061330,2026-05-09 17:27:56.061330,90,78,70.91,1,Defaulted,Medium,40.3,70.91,Approve,Textile
INV0000540,MSME000718,1155530.88,SME,FMCG,2026-02-05 17:27:56.061330,2026-04-06 17:27:56.061330,60,54,57.16,2,Paid_OnTime,Medium,55.83,57.16,Review,Retail
INV0000541,MSME001917,1800643.13,SME,Automotive,2026-03-24 17:27:56.061330,2026-05-23 17:27:56.061330,60,62,60.2,1,Paid_Late,Medium,41.53,60.2,Review,Textile
INV0000542,MSME000827,2243070.6,Retail,Retail,2026-03-03 17:27:56.061330,2026-04-02 17:27:56.061330,30,37,87.92,2,Paid_OnTime,Low,32.6,87.92,Approve,Manufacturing
INV0000543,MSME001298,318609.98,Large Corporate,Automotive,2025-11-28 17:27:56.061330,2026-01-27 17:27:56.061330,60,29,47.29,1,Paid_Late,Medium,46.22,47.29,Review,Food & Beverage
INV0000544,MSME003721,4385832.07,Large Corporate,Automotive,2025-12-20 17:27:56.061330,2026-01-19 17:27:56.061330,30,19,52.24,1,Paid_OnTime,Medium,46.74,52.24,Review,Textile
INV0000545,MSME003098,264495.28,Retail,Healthcare,2026-03-19 17:27:56.061330,2026-06-17 17:27:56.061330,90,35,73.33,1,Paid_OnTime,Low,32.99,73.33,Approve,Textile
INV0000546,MSME003941,4630684.3,SME,FMCG,2026-02-07 17:27:56.061330,2026-03-09 17:27:56.061330,30,55,73.85,2,Paid_OnTime,Medium,55.75,73.85,Approve,Retail
INV0000547,MSME003932,1260139.79,Large Corporate,Government,2025-11-24 17:27:56.061330,2025-12-24 17:27:56.061330,30,37,90.2,4,Paid_OnTime,Low,31.14,90.2,Approve,Retail
INV0000548,MSME004368,1266117.09,SME,Retail,2026-03-03 17:27:56.061330,2026-04-02 17:27:56.061330,30,49,58.66,2,Paid_OnTime,Low,21.92,58.66,Review,Food & Beverage
INV0000549,MSME004656,4509332.55,Retail,Automotive,2025-12-27 17:27:56.061330,2026-02-25 17:27:56.061330,60,41,68.16,2,Paid_OnTime,Medium,52.19,68.16,Review,Textile
INV0000550,MSME000878,2628183.79,Large Corporate,Automotive,2025-12-23 17:27:56.061330,2026-01-22 17:27:56.061330,30,24,77.46,2,Paid_OnTime,Low,11.6,77.46,Approve,Services
INV0000551,MSME004739,1403814.85,SME,FMCG,2025-11-19 17:27:56.061330,2025-12-19 17:27:56.061330,30,47,66.11,1,Defaulted,Medium,53.15,66.11,Review,Manufacturing
INV0000552,MSME001900,2621621.37,Retail,FMCG,2025-10-20 17:27:56.061330,2025-11-19 17:27:56.061330,30,29,66.82,3,Paid_OnTime,Medium,61.77,66.82,Review,Food & Beverage
INV0000553,MSME003769,4910458.17,Retail,Real Estate,2026-03-25 17:27:56.061330,2026-06-23 17:27:56.061330,90,42,52.78,4,Paid_OnTime,Medium,61.0,52.78,Review,Food & Beverage
INV0000554,MSME002053,4281523.6,SME,Government,2025-12-19 17:27:56.061330,2026-01-18 17:27:56.061330,30,58,63.46,2,Paid_OnTime,Medium,61.57,63.46,Review,Retail
INV0000555,MSME002412,1136134.46,SME,FMCG,2026-01-08 17:27:56.061330,2026-04-08 17:27:56.061330,90,71,90.45,3,Paid_Late,Medium,38.92,90.45,Approve,Retail
INV0000556,MSME003391,258080.33,SME,Healthcare,2025-10-08 17:27:56.061330,2026-01-06 17:27:56.061330,90,52,87.38,1,Paid_OnTime,Low,34.87,87.38,Approve,Retail
INV0000557,MSME004063,3864433.56,Government,IT Services,2025-11-20 17:27:56.061330,2026-01-19 17:27:56.061330,60,77,79.4,1,Paid_OnTime,High,67.49,79.4,Approve,Food & Beverage
INV0000558,MSME003486,605552.09,Large Corporate,Real Estate,2025-11-03 17:27:56.061330,2025-12-03 17:27:56.061330,30,16,85.12,3,Paid_OnTime,Low,17.69,85.12,Approve,Manufacturing
INV0000559,MSME002601,2940415.37,Retail,Healthcare,2025-11-29 17:27:56.061330,2026-01-28 17:27:56.061330,60,34,55.59,2,Paid_OnTime,Medium,52.03,55.59,Review,Textile
INV0000560,MSME003741,3196413.41,Retail,Healthcare,2026-02-01 17:27:56.061330,2026-03-03 17:27:56.061330,30,33,80.15,2,Paid_Late,Medium,52.78,80.15,Approve,Food & Beverage
INV0000561,MSME003769,1278975.46,Large Corporate,Retail,2025-10-07 17:27:56.061330,2026-01-05 17:27:56.061330,90,19,52.78,4,Paid_OnTime,Low,22.01,52.78,Review,Food & Beverage
INV0000562,MSME001438,2842484.94,Government,Healthcare,2025-10-20 17:27:56.061330,2025-12-19 17:27:56.061330,60,71,49.38,1,Defaulted,Medium,53.88,49.38,Review,Retail
INV0000563,MSME004336,2699904.39,Large Corporate,FMCG,2026-03-01 17:27:56.061330,2026-03-31 17:27:56.061330,30,32,64.99,2,Paid_Late,Medium,42.19,64.99,Review,Manufacturing
INV0000564,MSME000876,3497313.46,Large Corporate,Real Estate,2025-12-03 17:27:56.061330,2026-02-01 17:27:56.061330,60,21,66.41,2,Paid_Late,Medium,45.05,66.41,Review,Services
INV0000565,MSME000690,4506667.9,Retail,Automotive,2026-01-17 17:27:56.061330,2026-02-16 17:27:56.061330,30,40,71.52,1,Defaulted,Medium,61.15,71.52,Approve,Retail
INV0000566,MSME002479,675590.51,Large Corporate,FMCG,2026-02-09 17:27:56.061330,2026-03-11 17:27:56.061330,30,28,77.71,2,Paid_OnTime,Medium,39.47,77.71,Approve,Textile
INV0000567,MSME001870,2865905.86,SME,Automotive,2025-10-12 17:27:56.061330,2025-11-11 17:27:56.061330,30,69,83.77,1,Paid_Late,Medium,61.8,83.77,Approve,Retail
INV0000568,MSME002306,2733096.68,Large Corporate,Healthcare,2026-02-28 17:27:56.061330,2026-04-29 17:27:56.061330,60,15,87.53,1,Paid_OnTime,Low,18.4,87.53,Approve,Manufacturing
INV0000569,MSME003262,2513865.33,Large Corporate,FMCG,2026-03-23 17:27:56.061330,2026-05-22 17:27:56.061330,60,34,56.23,1,Paid_OnTime,Low,28.28,56.23,Review,Manufacturing
INV0000570,MSME002170,1961674.31,Retail,Retail,2026-01-31 17:27:56.061330,2026-05-01 17:27:56.061330,90,58,81.58,1,Paid_Late,Medium,63.7,81.58,Approve,Services
INV0000571,MSME003936,4947531.43,SME,Real Estate,2026-01-29 17:27:56.061330,2026-02-28 17:27:56.061330,30,70,50.47,3,Paid_OnTime,Medium,58.41,50.47,Review,Textile
INV0000572,MSME002941,3694486.02,SME,Automotive,2025-12-20 17:27:56.061330,2026-02-18 17:27:56.061330,60,55,84.8,1,Paid_OnTime,Medium,64.34,84.8,Approve,Retail
INV0000573,MSME001849,3665399.43,Large Corporate,IT Services,2025-11-07 17:27:56.061330,2025-12-07 17:27:56.061330,30,28,53.5,1,Paid_OnTime,Low,28.32,53.5,Review,Manufacturing
INV0000574,MSME000542,3667412.73,Government,FMCG,2025-11-01 17:27:56.061330,2025-12-31 17:27:56.061330,60,65,81.19,1,Paid_Late,Medium,58.87,81.19,Approve,Services
INV0000575,MSME003170,501889.61,Large Corporate,Real Estate,2025-10-04 17:27:56.061330,2025-12-03 17:27:56.061330,60,42,64.4,1,Defaulted,Medium,38.49,64.4,Review,Retail
INV0000576,MSME001698,692248.52,Government,Government,2025-09-30 17:27:56.061330,2025-10-30 17:27:56.061330,30,60,79.49,2,Paid_Late,Medium,35.68,79.49,Approve,Textile
INV0000577,MSME001895,837408.69,Government,Retail,2026-01-26 17:27:56.061330,2026-02-25 17:27:56.061330,30,65,57.29,2,Paid_Late,Medium,54.79,57.29,Review,Textile
INV0000578,MSME002626,1726587.6,Retail,Healthcare,2025-12-21 17:27:56.061330,2026-01-20 17:27:56.061330,30,49,70.35,1,Paid_Late,Medium,44.6,70.35,Approve,Textile
INV0000579,MSME001743,1841112.91,Large Corporate,Retail,2026-02-08 17:27:56.061330,2026-05-09 17:27:56.061330,90,22,92.45,3,Paid_Late,Low,34.77,92.45,Approve,Retail
INV0000580,MSME004088,1296919.69,Large Corporate,Real Estate,2025-12-28 17:27:56.061330,2026-02-26 17:27:56.061330,60,20,67.04,3,Paid_OnTime,Low,18.29,67.04,Review,Food & Beverage
INV0000581,MSME002086,2387883.59,Retail,Automotive,2025-10-13 17:27:56.061330,2025-11-12 17:27:56.061330,30,31,69.92,1,Paid_OnTime,Medium,44.08,69.92,Review,Services
INV0000582,MSME001461,3718310.68,Government,Government,2026-01-06 17:27:56.061330,2026-03-07 17:27:56.061330,60,88,59.42,2,Paid_OnTime,High,69.49,59.42,Review,Textile
INV0000583,MSME004793,1164268.1,SME,Manufacturing,2025-10-07 17:27:56.061330,2025-11-06 17:27:56.061330,30,51,76.41,1,Paid_Late,Medium,45.42,76.41,Approve,Textile
INV0000584,MSME000345,857182.03,Retail,Government,2025-12-27 17:27:56.061330,2026-03-27 17:27:56.061330,90,46,65.61,2,Paid_Late,Medium,56.78,65.61,Review,Textile
INV0000585,MSME003608,4706158.06,Large Corporate,IT Services,2026-02-10 17:27:56.061330,2026-03-12 17:27:56.061330,30,18,72.29,3,Paid_Late,Medium,39.83,72.29,Approve,Manufacturing
INV0000586,MSME000015,737298.24,Government,Healthcare,2026-02-28 17:27:56.061330,2026-03-30 17:27:56.061330,30,76,71.08,1,Paid_Late,Medium,45.05,71.08,Approve,Textile
INV0000587,MSME002014,4758181.95,Government,Automotive,2025-11-04 17:27:56.061330,2026-01-03 17:27:56.061330,60,77,58.38,4,Paid_Late,High,68.73,58.38,Review,Retail
INV0000588,MSME001886,3452872.18,Retail,FMCG,2026-03-03 17:27:56.061330,2026-06-01 17:27:56.061330,90,34,69.99,4,Paid_OnTime,Medium,40.79,69.99,Review,Retail
INV0000589,MSME004145,3171460.55,SME,Government,2026-03-20 17:27:56.061330,2026-05-19 17:27:56.061330,60,75,79.46,2,Defaulted,Medium,36.17,79.46,Approve,Services
INV0000590,MSME004848,4060798.8,Retail,FMCG,2026-02-04 17:27:56.061330,2026-03-06 17:27:56.061330,30,32,40.77,1,Paid_Late,High,65.42,40.77,Reject,Food & Beverage
INV0000591,MSME000707,358033.81,Retail,Retail,2025-11-05 17:27:56.061330,2025-12-05 17:27:56.061330,30,38,79.71,2,Paid_Late,Medium,37.31,79.71,Approve,Textile
INV0000592,MSME000642,787402.89,Retail,Manufacturing,2025-11-13 17:27:56.061330,2026-01-12 17:27:56.061330,60,43,67.08,2,Paid_OnTime,Medium,38.56,67.08,Review,Textile
INV0000593,MSME001799,394860.96,Retail,Manufacturing,2025-12-29 17:27:56.061330,2026-02-27 17:27:56.061330,60,42,71.29,2,Paid_Late,Medium,37.83,71.29,Approve,Textile
INV0000594,MSME004772,3571948.35,Government,Government,2025-10-09 17:27:56.061330,2025-11-08 17:27:56.061330,30,83,91.26,2,Paid_Late,Medium,49.25,91.26,Approve,Food & Beverage
INV0000595,MSME003719,339106.28,Large Corporate,FMCG,2025-10-22 17:27:56.061330,2025-11-21 17:27:56.061330,30,44,63.91,1,Paid_OnTime,Low,23.51,63.91,Review,Manufacturing
INV0000596,MSME002373,16655.69,SME,Manufacturing,2025-10-08 17:27:56.061330,2025-12-07 17:27:56.061330,60,72,53.77,2,Paid_Late,Medium,60.42,53.77,Review,Retail
INV0000597,MSME004464,519031.23,SME,Automotive,2025-12-14 17:27:56.061330,2026-01-13 17:27:56.061330,30,57,60.53,2,Paid_OnTime,Low,28.93,60.53,Review,Manufacturing
INV0000598,MSME001886,523212.75,SME,Real Estate,2025-09-30 17:27:56.061330,2025-10-30 17:27:56.061330,30,71,69.99,4,Paid_Late,Medium,36.38,69.99,Review,Retail
INV0000599,MSME004215,223207.3,Large Corporate,IT Services,2026-03-09 17:27:56.061330,2026-05-08 17:27:56.061330,60,38,78.42,2,Paid_OnTime,Low,28.13,78.42,Approve,Services
INV0000600,MSME004945,2004448.97,Retail,Government,2025-09-29 17:27:56.061330,2025-10-29 17:27:56.061330,30,55,74.93,1,Paid_Late,Medium,49.78,74.93,Approve,Manufacturing
INV0000601,MSME001641,4323093.6,Large Corporate,Government,2026-01-20 17:27:56.061330,2026-03-21 17:27:56.061330,60,30,66.6,2,Paid_OnTime,Medium,46.24,66.6,Review,Food & Beverage
INV0000602,MSME002012,3713321.31,Government,Healthcare,2026-03-10 17:27:56.061330,2026-04-09 17:27:56.061330,30,75,81.37,1,Paid_OnTime,Medium,44.12,81.37,Approve,Manufacturing
INV0000603,MSME004075,3793762.85,Retail,Retail,2025-11-23 17:27:56.061330,2025-12-23 17:27:56.061330,30,54,75.24,1,Paid_Late,Medium,38.93,75.24,Approve,Retail
INV0000604,MSME001207,246986.26,SME,Healthcare,2026-01-27 17:27:56.061330,2026-02-26 17:27:56.061330,30,50,88.99,1,Paid_OnTime,Medium,39.24,88.99,Approve,Services
INV0000605,MSME004280,3159559.22,Large Corporate,Real Estate,2025-10-25 17:27:56.061330,2025-11-24 17:27:56.061330,30,28,71.79,3,Paid_Late,Medium,36.96,71.79,Approve,Food & Beverage
INV0000606,MSME001664,1833112.33,Large Corporate,Retail,2025-12-30 17:27:56.061330,2026-03-30 17:27:56.061330,90,38,66.24,1,Paid_Late,Medium,41.07,66.24,Review,Manufacturing
INV0000607,MSME004080,4910990.35,Government,Automotive,2025-09-30 17:27:56.061330,2025-11-29 17:27:56.061330,60,72,56.85,2,Defaulted,High,67.69,56.85,Review,Manufacturing
INV0000608,MSME001110,1041279.64,Large Corporate,FMCG,2025-10-01 17:27:56.061330,2025-11-30 17:27:56.061330,60,26,49.08,2,Paid_Late,Medium,42.0,49.08,Review,Retail
INV0000609,MSME000005,1095221.96,Retail,FMCG,2025-11-21 17:27:56.061330,2026-01-20 17:27:56.061330,60,48,65.27,1,Paid_OnTime,Medium,49.36,65.27,Review,Manufacturing
INV0000610,MSME002166,612768.08,Large Corporate,Real Estate,2025-10-16 17:27:56.061330,2025-12-15 17:27:56.061330,60,43,68.5,3,Paid_OnTime,Medium,36.61,68.5,Review,Retail
INV0000611,MSME002594,3024722.93,Government,Automotive,2025-10-08 17:27:56.061330,2025-12-07 17:27:56.061330,60,82,81.67,1,Paid_Late,Medium,52.08,81.67,Approve,Retail
INV0000612,MSME003830,2555816.16,SME,Retail,2025-12-24 17:27:56.061330,2026-01-23 17:27:56.061330,30,67,66.74,1,Paid_OnTime,Medium,64.11,66.74,Review,Textile
INV0000613,MSME001989,1402043.44,SME,Healthcare,2026-01-13 17:27:56.061330,2026-02-12 17:27:56.061330,30,58,59.59,2,Paid_OnTime,Medium,41.41,59.59,Review,Services
INV0000614,MSME002637,3041339.45,SME,Real Estate,2026-03-23 17:27:56.061330,2026-04-22 17:27:56.061330,30,66,52.46,1,Paid_OnTime,Medium,54.03,52.46,Review,Services
INV0000615,MSME003297,2408251.54,SME,Real Estate,2026-02-23 17:27:56.061330,2026-03-25 17:27:56.061330,30,60,75.04,1,Paid_Late,Medium,61.15,75.04,Approve,Food & Beverage
INV0000616,MSME003692,2676012.91,SME,Automotive,2026-03-04 17:27:56.061330,2026-04-03 17:27:56.061330,30,50,81.35,1,Paid_OnTime,Low,31.6,81.35,Approve,Retail
INV0000617,MSME004226,1474810.52,Government,Automotive,2025-10-03 17:27:56.061330,2026-01-01 17:27:56.061330,90,64,78.06,1,Paid_OnTime,Medium,43.17,78.06,Approve,Services
INV0000618,MSME004239,3109978.61,Retail,Retail,2026-02-02 17:27:56.061330,2026-03-04 17:27:56.061330,30,31,77.83,1,Paid_OnTime,Medium,50.46,77.83,Approve,Food & Beverage
INV0000619,MSME001190,4532023.1,SME,IT Services,2026-01-23 17:27:56.061330,2026-03-24 17:27:56.061330,60,52,45.76,2,Defaulted,Medium,46.23,45.76,Review,Textile
INV0000620,MSME003649,774206.04,Large Corporate,FMCG,2026-01-18 17:27:56.061330,2026-02-17 17:27:56.061330,30,33,87.23,1,Paid_OnTime,Medium,38.71,87.23,Approve,Food & Beverage
INV0000621,MSME003827,115907.48,Government,Healthcare,2025-10-27 17:27:56.061330,2026-01-25 17:27:56.061330,90,86,68.02,3,Paid_Late,Medium,53.73,68.02,Review,Food & Beverage
INV0000622,MSME000421,4261326.44,Government,Real Estate,2026-01-21 17:27:56.061330,2026-02-20 17:27:56.061330,30,70,65.76,2,Paid_Late,Medium,57.01,65.76,Review,Manufacturing
INV0000623,MSME001731,3991391.44,Retail,Real Estate,2025-10-11 17:27:56.061330,2025-11-10 17:27:56.061330,30,43,91.61,1,Paid_OnTime,Medium,35.38,91.61,Approve,Retail
INV0000624,MSME004837,1230980.41,Large Corporate,Retail,2025-12-26 17:27:56.061330,2026-01-25 17:27:56.061330,30,19,72.52,2,Paid_OnTime,Low,22.88,72.52,Approve,Services
INV0000625,MSME004618,4137374.82,SME,Manufacturing,2026-02-03 17:27:56.061330,2026-04-04 17:27:56.061330,60,54,100.0,2,Paid_Late,Medium,49.08,100.0,Approve,Textile
INV0000626,MSME001890,3397901.97,Large Corporate,Automotive,2025-10-21 17:27:56.061330,2025-11-20 17:27:56.061330,30,20,43.11,1,Paid_OnTime,Low,27.73,43.11,Reject,Food & Beverage
INV0000627,MSME004194,3993228.95,Retail,Healthcare,2026-01-07 17:27:56.061330,2026-02-06 17:27:56.061330,30,37,65.38,1,Paid_Late,Medium,46.8,65.38,Review,Food & Beverage
INV0000628,MSME003386,4568072.11,Large Corporate,Real Estate,2025-12-23 17:27:56.061330,2026-02-21 17:27:56.061330,60,29,85.32,1,Paid_OnTime,Low,25.8,85.32,Approve,Retail
INV0000629,MSME001074,1892148.0,Retail,FMCG,2025-11-12 17:27:56.061330,2025-12-12 17:27:56.061330,30,58,80.79,2,Paid_OnTime,Medium,44.8,80.79,Approve,Services
INV0000630,MSME002688,4020476.27,Retail,Government,2026-01-08 17:27:56.061330,2026-03-09 17:27:56.061330,60,57,68.4,2,Paid_OnTime,Medium,58.97,68.4,Review,Retail
INV0000631,MSME001366,3567028.51,Retail,Automotive,2026-01-19 17:27:56.061330,2026-03-20 17:27:56.061330,60,51,47.6,2,Paid_Late,High,75.83,47.6,Review,Textile
INV0000632,MSME004723,2903397.52,Retail,Government,2025-09-29 17:27:56.061330,2025-10-29 17:27:56.061330,30,54,64.53,1,Paid_OnTime,Medium,61.48,64.53,Review,Retail
INV0000633,MSME001250,4697306.61,Retail,Manufacturing,2025-10-04 17:27:56.061330,2025-11-03 17:27:56.061330,30,48,71.89,1,Paid_OnTime,High,68.62,71.89,Approve,Retail
INV0000634,MSME001506,3319462.86,Retail,Government,2026-01-15 17:27:56.061330,2026-02-14 17:27:56.061330,30,50,46.79,1,Paid_Late,Medium,49.66,46.79,Review,Retail
INV0000635,MSME001449,2937042.05,SME,Manufacturing,2026-03-18 17:27:56.061330,2026-05-17 17:27:56.061330,60,66,70.62,1,Paid_OnTime,Medium,45.75,70.62,Approve,Retail
INV0000636,MSME003033,2914817.52,Government,Manufacturing,2025-12-10 17:27:56.061330,2026-02-08 17:27:56.061330,60,65,51.89,3,Paid_Late,Medium,45.89,51.89,Review,Food & Beverage
INV0000637,MSME001897,3012407.19,Retail,Real Estate,2025-12-19 17:27:56.061330,2026-01-18 17:27:56.061330,30,51,44.04,3,Paid_Late,Medium,47.72,44.04,Reject,Services
INV0000638,MSME000418,4484389.38,Large Corporate,Retail,2025-11-16 17:27:56.061330,2026-01-15 17:27:56.061330,60,44,74.97,3,Defaulted,Medium,47.95,74.97,Approve,Retail
INV0000639,MSME004451,1432049.8,Government,IT Services,2026-01-25 17:27:56.061330,2026-03-26 17:27:56.061330,60,81,77.79,3,Defaulted,Medium,47.38,77.79,Approve,Manufacturing
INV0000640,MSME001338,3538960.1,Retail,Real Estate,2026-03-07 17:27:56.061330,2026-04-06 17:27:56.061330,30,46,87.07,2,Paid_Late,Medium,48.48,87.07,Approve,Textile
INV0000641,MSME004688,1037215.76,Large Corporate,Manufacturing,2026-01-23 17:27:56.061330,2026-03-24 17:27:56.061330,60,37,44.35,4,Paid_Late,Medium,44.68,44.35,Reject,Services
INV0000642,MSME000096,1340500.65,Retail,Manufacturing,2026-03-23 17:27:56.061330,2026-06-21 17:27:56.061330,90,42,56.1,1,Paid_Late,Medium,49.73,56.1,Review,Services
INV0000643,MSME003932,3277708.42,Retail,FMCG,2025-11-01 17:27:56.061330,2025-12-01 17:27:56.061330,30,35,90.2,4,Paid_OnTime,Medium,48.56,90.2,Approve,Retail
INV0000644,MSME000225,2592056.48,Retail,FMCG,2026-01-15 17:27:56.061330,2026-04-15 17:27:56.061330,90,46,75.9,1,Defaulted,Medium,49.86,75.9,Approve,Textile
INV0000645,MSME000711,4527642.84,SME,Automotive,2026-03-11 17:27:56.061330,2026-06-09 17:27:56.061330,90,75,60.46,1,Paid_Late,High,84.08,60.46,Review,Services
INV0000646,MSME004031,3307345.91,Retail,Healthcare,2026-03-26 17:27:56.061330,2026-04-25 17:27:56.061330,30,29,72.41,3,Paid_OnTime,Low,24.05,72.41,Approve,Services
INV0000647,MSME004614,2030193.61,Retail,Retail,2025-11-18 17:27:56.061330,2025-12-18 17:27:56.061330,30,34,89.87,2,Paid_Late,Low,32.85,89.87,Approve,Textile
INV0000648,MSME003595,682961.73,SME,Automotive,2025-10-04 17:27:56.061330,2025-11-03 17:27:56.061330,30,64,43.01,1,Defaulted,Medium,55.47,43.01,Reject,Retail
INV0000649,MSME004507,426540.16,Large Corporate,FMCG,2025-12-10 17:27:56.061330,2026-02-08 17:27:56.061330,60,26,65.96,1,Defaulted,Low,21.02,65.96,Review,Services
INV0000650,MSME000090,2490132.06,SME,Manufacturing,2026-01-01 17:27:56.061330,2026-04-01 17:27:56.061330,90,50,74.24,3,Paid_OnTime,Medium,46.22,74.24,Approve,Retail
INV0000651,MSME003509,2886373.99,Large Corporate,Real Estate,2025-11-12 17:27:56.061330,2026-01-11 17:27:56.061330,60,32,58.74,2,Paid_OnTime,Low,33.4,58.74,Review,Food & Beverage
